Date,Period,dump_date,runtype,value
20171002,44,20171002201600,DANF,30812
20171002,45,20171002204600,DANF,28754
20171002,46,20171002211600,DANF,26564
20171002,47,20171002214600,DANF,24478
20171002,48,20171002221700,DANF,22800
20171003,1,20171002224600,DANF,21400
20171003,2,20171002231600,DANF,20325
20171003,3,20171002234500,DANF,19600
20171003,4,20171003001600,DANF,19500
20171003,5,20171003004500,DANF,19239
20171003,6,20171003011600,DANF,18894
20171003,7,20171003014500,DANF,18797
20171003,8,20171003021500,DANF,18728
20171003,9,20171003024600,DANF,18600
20171003,10,20171003031500,DANF,18988
20171003,11,20171003034500,DANF,19879
20171003,12,20171003041500,DANF,21310
20171003,13,20171003044500,DANF,24149
20171003,14,20171003051600,DANF,27249
20171003,15,20171003054500,DANF,30470
20171003,16,20171003061500,DANF,32306
20171003,17,20171003064500,DANF,32700
20171003,18,20171003071500,DANF,32095
20171003,19,20171003071500,DANF,31900
20171003,20,20171003081500,DANF,31672
20171003,21,20171003084500,DANF,31180
20171003,22,20171003091500,DANF,31000
20171003,23,20171003094600,DANF,30840
20171003,24,20171003102100,DANF,28460
20171003,25,20171003104500,DANF,28392
20171003,26,20171003111500,DANF,29091
20171003,27,20171003114600,DANF,28785
20171003,28,20171003121600,DANF,28600
20171003,29,20171003124600,DANF,28600
20171003,30,20171003131500,DANF,29016
20171003,31,20171003134500,DANF,29577
20171003,32,20171003141500,DANF,30828
20171003,33,20171003144600,DANF,32473
20171003,34,20171003151500,DANF,34228
20171003,35,20171003154500,DANF,35563
20171003,36,20171003161600,DANF,35903
20171003,37,20171003164500,DANF,36500
20171003,38,20171003171500,DANF,37400
20171003,39,20171003174500,DANF,38923
20171003,40,20171003181500,DANF,38338
20171003,41,20171003184500,DANF,36907
20171003,42,20171003191500,DANF,35154
20171003,43,20171003194500,DANF,33298
20171003,44,20171003201500,DANF,31117
20171003,45,20171003204500,DANF,29110
20171003,46,20171003211500,DANF,26676
20171003,47,20171003214600,DANF,24589
20171003,48,20171003221600,DANF,22700
20171004,1,20171003224500,DANF,21300
20171004,2,20171003231600,DANF,20641
20171004,3,20171003234600,DANF,20400
20171004,4,20171004001500,DANF,20500
20171004,5,20171004004600,DANF,20196
20171004,6,20171004011500,DANF,19831
20171004,7,20171004014600,DANF,19522
20171004,8,20171004021500,DANF,19393
20171004,9,20171004024600,DANF,19400
20171004,10,20171004031600,DANF,19548
20171004,11,20171004034500,DANF,20279
20171004,12,20171004041500,DANF,21597
20171004,13,20171004044500,DANF,24681
20171004,14,20171004051500,DANF,27674
20171004,15,20171004054600,DANF,30677
20171004,16,20171004061600,DANF,32522
20171004,17,20171004064500,DANF,33200
20171004,18,20171004071500,DANF,32717
20171004,19,20171004071500,DANF,32600
20171004,20,20171004081500,DANF,32599
20171004,21,20171004084500,DANF,32292
20171004,22,20171004091500,DANF,32100
20171004,23,20171004094500,DANF,32064
20171004,24,20171004101800,DANF,31933
20171004,25,20171004104600,DANF,32245
20171004,26,20171004111500,DANF,32023
20171004,27,20171004114500,DANF,32057
20171004,28,20171004121500,DANF,32000
20171004,29,20171004124500,DANF,32441
20171004,30,20171004131500,DANF,32495
20171004,31,20171004134600,DANF,33495
20171004,32,20171004141500,DANF,34290
20171004,33,20171004144600,DANF,35366
20171004,34,20171004151500,DANF,36481
20171004,35,20171004154500,DANF,37212
20171004,36,20171004161500,DANF,37496
20171004,37,20171004164500,DANF,37700
20171004,38,20171004171500,DANF,38400
20171004,39,20171004174500,DANF,39200
20171004,40,20171004181500,DANF,38160
20171004,41,20171004184500,DANF,37176
20171004,42,20171004191500,DANF,35354
20171004,43,20171004194600,DANF,33465
20171004,44,20171004201500,DANF,31195
20171004,45,20171004204500,DANF,29246
20171004,46,20171004211500,DANF,27217
20171004,47,20171004214600,DANF,25066
20171004,48,20171004221600,DANF,23200
20171005,1,20171004224500,DANF,21600
20171005,2,20171005005300,DANF,20973
20171005,3,20171005005300,DANF,20900
20171005,4,20171005005300,DANF,20700
20171005,5,20171005005300,DANF,20232
20171005,6,20171005011500,DANF,19745
20171005,7,20171005014500,DANF,19425
20171005,8,20171005021500,DANF,19238
20171005,9,20171005024500,DANF,19000
20171005,10,20171005031500,DANF,19321
20171005,11,20171005034500,DANF,20262
20171005,12,20171005041500,DANF,21508
20171005,13,20171005044500,DANF,24451
20171005,14,20171005051500,DANF,27858
20171005,15,20171005054500,DANF,31444
20171005,16,20171005061500,DANF,33338
20171005,17,20171005064500,DANF,33800
20171005,18,20171005071500,DANF,33344
20171005,19,20171005071500,DANF,33400
20171005,20,20171005081500,DANF,32587
20171005,21,20171005084600,DANF,31891
20171005,22,20171005091500,DANF,31400
20171005,23,20171005094500,DANF,31148
20171005,24,20171005101500,DANF,30771
20171005,25,20171005104500,DANF,28893
20171005,26,20171005111500,DANF,28760
20171005,27,20171005114500,DANF,28568
20171005,28,20171005121600,DANF,28500
20171005,29,20171005124500,DANF,28615
20171005,30,20171005131600,DANF,28707
20171005,31,20171005134600,DANF,28696
20171005,32,20171005141500,DANF,29669
20171005,33,20171005144600,DANF,31127
20171005,34,20171005151600,DANF,32660
20171005,35,20171005154600,DANF,33989
20171005,36,20171005161600,DANF,35158
20171005,37,20171005164500,DANF,36300
20171005,38,20171005171500,DANF,38086
20171005,39,20171005174600,DANF,39200
20171005,40,20171005181600,DANF,38303
20171005,41,20171005184600,DANF,37078
20171005,42,20171005191500,DANF,34961
20171005,43,20171005194600,DANF,33621
20171005,44,20171005201500,DANF,31534
20171005,45,20171005204600,DANF,29444
20171005,46,20171005211500,DANF,27186
20171005,47,20171005214500,DANF,25187
20171005,48,20171005221500,DANF,23600
20171006,1,20171005224500,DANF,22400
20171006,2,20171005231500,DANF,21728
20171006,3,20171005234500,DANF,21400
20171006,4,20171006001500,DANF,21500
20171006,5,20171006004500,DANF,21298
20171006,6,20171006011500,DANF,21148
20171006,7,20171006014500,DANF,20992
20171006,8,20171006021500,DANF,20914
20171006,9,20171006024500,DANF,21000
20171006,10,20171006031500,DANF,21186
20171006,11,20171006034500,DANF,21877
20171006,12,20171006041500,DANF,23092
20171006,13,20171006044500,DANF,26147
20171006,14,20171006051500,DANF,29360
20171006,15,20171006054500,DANF,32619
20171006,16,20171006061600,DANF,34408
20171006,17,20171006064500,DANF,35000
20171006,18,20171006071600,DANF,34433
20171006,19,20171006071600,DANF,34100
20171006,20,20171006081500,DANF,33500
20171006,21,20171006084500,DANF,32732
20171006,22,20171006091500,DANF,32200
20171006,23,20171006094500,DANF,31614
20171006,24,20171006101500,DANF,31433
20171006,25,20171006104500,DANF,30813
20171006,26,20171006111500,DANF,30734
20171006,27,20171006114500,DANF,30649
20171006,28,20171006121600,DANF,30257
20171006,29,20171006124500,DANF,30200
20171006,30,20171006131500,DANF,30229
20171006,31,20171006134500,DANF,30288
20171006,32,20171006141500,DANF,31014
20171006,33,20171006144600,DANF,32233
20171006,34,20171006151500,DANF,33566
20171006,35,20171006154600,DANF,34604
20171006,36,20171006161500,DANF,35722
20171006,37,20171006164500,DANF,36600
20171006,38,20171006171500,DANF,38200
20171006,39,20171006174500,DANF,38400
20171006,40,20171006181500,DANF,37434
20171006,41,20171006184500,DANF,35924
20171006,42,20171006191500,DANF,34521
20171006,43,20171006194500,DANF,32975
20171006,44,20171006201600,DANF,31165
20171006,45,20171006204500,DANF,29295
20171006,46,20171006211600,DANF,27481
20171006,47,20171006214500,DANF,25545
20171006,48,20171006221500,DANF,23900
20171007,1,20171006224500,DANF,22200
20171007,2,20171006231500,DANF,21180
20171007,3,20171006234500,DANF,20900
20171007,4,20171007001600,DANF,20900
20171007,5,20171007004500,DANF,20578
20171007,6,20171007011500,DANF,20084
20171007,7,20171007014500,DANF,19682
20171007,8,20171007021500,DANF,19375
20171007,9,20171007024500,DANF,19186
20171007,10,20171007031500,DANF,19100
20171007,11,20171007034500,DANF,19519
20171007,12,20171007041500,DANF,20111
20171007,13,20171007044500,DANF,20974
20171007,14,20171007051500,DANF,22294
20171007,15,20171007054500,DANF,23948
20171007,16,20171007061500,DANF,25627
20171007,17,20171007064500,DANF,27684
20171007,18,20171007071500,DANF,29000
20171007,19,20171007071500,DANF,30097
20171007,20,20171007081500,DANF,30300
20171007,21,20171007084500,DANF,30132
20171007,22,20171007091500,DANF,29700
20171007,23,20171007094500,DANF,29590
20171007,24,20171007101500,DANF,29346
20171007,25,20171007105100,DANF,28988
20171007,26,20171007111500,DANF,28673
20171007,27,20171007114600,DANF,28222
20171007,28,20171007121500,DANF,27914
20171007,29,20171007124600,DANF,27735
20171007,30,20171007131500,DANF,27600
20171007,31,20171007134500,DANF,27834
20171007,32,20171007141600,DANF,28325
20171007,33,20171007144500,DANF,29153
20171007,34,20171007151500,DANF,30431
20171007,35,20171007154500,DANF,31853
20171007,36,20171007161500,DANF,32900
20171007,37,20171007164500,DANF,33986
20171007,38,20171007171500,DANF,35465
20171007,39,20171007174500,DANF,35100
20171007,40,20171007181500,DANF,33908
20171007,41,20171007184500,DANF,32663
20171007,42,20171007191500,DANF,31446
20171007,43,20171007194500,DANF,30319
20171007,44,20171007201500,DANF,28989
20171007,45,20171007204500,DANF,27551
20171007,46,20171007211500,DANF,25978
20171007,47,20171007214500,DANF,24395
20171007,48,20171007221600,DANF,23000
20171008,1,20171007224500,DANF,21900
20171008,2,20171007231500,DANF,21147
20171008,3,20171007234500,DANF,20900
20171008,4,20171008001500,DANF,20900
20171008,5,20171008004600,DANF,20513
20171008,6,20171008011500,DANF,19996
20171008,7,20171008014500,DANF,19560
20171008,8,20171008021500,DANF,19329
20171008,9,20171008024500,DANF,19006
20171008,10,20171008031500,DANF,18800
20171008,11,20171008034600,DANF,19099
20171008,12,20171008041500,DANF,19524
20171008,13,20171008044500,DANF,20431
20171008,14,20171008051500,DANF,21328
20171008,15,20171008054500,DANF,22295
20171008,16,20171008061500,DANF,23458
20171008,17,20171008064500,DANF,25246
20171008,18,20171008071500,DANF,26600
20171008,19,20171008071500,DANF,27597
20171008,20,20171008081500,DANF,28202
20171008,21,20171008084500,DANF,28700
20171008,22,20171008091500,DANF,29000
20171008,23,20171008094500,DANF,28979
20171008,24,20171008101500,DANF,28957
20171008,25,20171008104500,DANF,28775
20171008,26,20171008111500,DANF,28597
20171008,27,20171008114500,DANF,28296
20171008,28,20171008121500,DANF,27947
20171008,29,20171008124500,DANF,27900
20171008,30,20171008131500,DANF,28040
20171008,31,20171008134500,DANF,28423
20171008,32,20171008141500,DANF,29139
20171008,33,20171008144500,DANF,30094
20171008,34,20171008151500,DANF,31333
20171008,35,20171008154500,DANF,32576
20171008,36,20171008161500,DANF,33400
20171008,37,20171008164500,DANF,34518
20171008,38,20171008171500,DANF,36042
20171008,39,20171008174500,DANF,37000
20171008,40,20171008181500,DANF,35366
20171008,41,20171008184600,DANF,34397
20171008,42,20171008191600,DANF,32913
20171008,43,20171008194500,DANF,31921
20171008,44,20171008201500,DANF,30141
20171008,45,20171008204600,DANF,28652
20171008,46,20171008211500,DANF,26693
20171008,47,20171008214500,DANF,24598
20171008,48,20171008221500,DANF,23000
20171009,1,20171008224500,DANF,22000
20171009,2,20171008231500,DANF,21445
20171009,3,20171008234500,DANF,21400
20171009,4,20171009001500,DANF,21500
20171009,5,20171009004500,DANF,21298
20171009,6,20171009011500,DANF,20985
20171009,7,20171009014500,DANF,20695
20171009,8,20171009021500,DANF,20506
20171009,9,20171009024500,DANF,20500
20171009,10,20171009031500,DANF,20735
20171009,11,20171009034600,DANF,21545
20171009,12,20171009041500,DANF,22798
20171009,13,20171009044500,DANF,26094
20171009,14,20171009051500,DANF,29488
20171009,15,20171009054600,DANF,33238
20171009,16,20171009061500,DANF,35199
20171009,17,20171009064600,DANF,35900
20171009,18,20171009071500,DANF,35744
20171009,19,20171009071500,DANF,35900
20171009,20,20171009081500,DANF,35752
20171009,21,20171009084500,DANF,35489
20171009,22,20171009091500,DANF,35200
20171009,23,20171009094500,DANF,34988
20171009,24,20171009101500,DANF,35028
20171009,25,20171009104500,DANF,34206
20171009,26,20171009111500,DANF,34190
20171009,27,20171009114500,DANF,34228
20171009,28,20171009121500,DANF,34200
20171009,29,20171009124500,DANF,34431
20171009,30,20171009131500,DANF,34501
20171009,31,20171009134500,DANF,34483
20171009,32,20171009141500,DANF,35099
20171009,33,20171009144500,DANF,36334
20171009,34,20171009151500,DANF,37436
20171009,35,20171009154500,DANF,38333
20171009,36,20171009161500,DANF,39000
20171009,37,20171009164500,DANF,39085
20171009,38,20171009171500,DANF,40000
20171009,39,20171009174500,DANF,39714
20171009,40,20171009181500,DANF,38721
20171009,41,20171009184600,DANF,37396
20171009,42,20171009191500,DANF,35900
20171009,43,20171009194500,DANF,34248
20171009,44,20171009201500,DANF,31982
20171009,45,20171009204500,DANF,29778
20171009,46,20171009211500,DANF,27490
20171009,47,20171009214600,DANF,25333
20171009,48,20171009221600,DANF,23700
20171010,1,20171009224500,DANF,22400
20171010,2,20171009231600,DANF,21611
20171010,3,20171009234500,DANF,21300
20171010,4,20171010001600,DANF,21500
20171010,5,20171010004500,DANF,21163
20171010,6,20171010011500,DANF,20833
20171010,7,20171010014500,DANF,20647
20171010,8,20171010021500,DANF,20349
20171010,9,20171010024500,DANF,20300
20171010,10,20171010031500,DANF,20434
20171010,11,20171010034500,DANF,21336
20171010,12,20171010041600,DANF,22684
20171010,13,20171010044500,DANF,25684
20171010,14,20171010051500,DANF,29233
20171010,15,20171010054500,DANF,32617
20171010,16,20171010061500,DANF,34151
20171010,17,20171010064500,DANF,34600
20171010,18,20171010071500,DANF,34363
20171010,19,20171010071500,DANF,34700
20171010,20,20171010081500,DANF,34293
20171010,21,20171010084500,DANF,33766
20171010,22,20171010091500,DANF,33600
20171010,23,20171010095100,DANF,33558
20171010,24,20171010101500,DANF,33433
20171010,25,20171010104500,DANF,33394
20171010,26,20171010111500,DANF,33005
20171010,27,20171010114500,DANF,32684
20171010,28,20171010121600,DANF,32500
20171010,29,20171010124600,DANF,32774
20171010,30,20171010131500,DANF,32663
20171010,31,20171010134500,DANF,32823
20171010,32,20171010141600,DANF,33658
20171010,33,20171010144500,DANF,34862
20171010,34,20171010151500,DANF,36169
20171010,35,20171010154600,DANF,37224
20171010,36,20171010161500,DANF,37900
20171010,37,20171010164500,DANF,38563
20171010,38,20171010171500,DANF,39400
20171010,39,20171010174500,DANF,39320
20171010,40,20171010181500,DANF,38456
20171010,41,20171010184500,DANF,37024
20171010,42,20171010191500,DANF,35282
20171010,43,20171010194500,DANF,33681
20171010,44,20171010201600,DANF,31364
20171010,45,20171010204600,DANF,28617
20171010,46,20171010211500,DANF,26684
20171010,47,20171010214500,DANF,24084
20171010,48,20171010221500,DANF,22200
20171011,1,20171010224500,DANF,21200
20171011,2,20171010231500,DANF,20576
20171011,3,20171010234500,DANF,20400
20171011,4,20171011001500,DANF,20200
20171011,5,20171011004500,DANF,19569
20171011,6,20171011011500,DANF,19246
20171011,7,20171011014500,DANF,19056
20171011,8,20171011021500,DANF,18763
20171011,9,20171011024600,DANF,18700
20171011,10,20171011031500,DANF,18977
20171011,11,20171011034500,DANF,19976
20171011,12,20171011041500,DANF,21411
20171011,13,20171011044500,DANF,24439
20171011,14,20171011051600,DANF,28042
20171011,15,20171011054500,DANF,31471
20171011,16,20171011061500,DANF,33204
20171011,17,20171011064500,DANF,33900
20171011,18,20171011071500,DANF,33370
20171011,19,20171011071500,DANF,33400
20171011,20,20171011081500,DANF,33285
20171011,21,20171011084500,DANF,33049
20171011,22,20171011091500,DANF,33162
20171011,23,20171011094500,DANF,33370
20171011,24,20171011103200,DANF,33392
20171011,25,20171011104500,DANF,33400
20171011,26,20171011111600,DANF,33219
20171011,27,20171011114500,DANF,33035
20171011,28,20171011121500,DANF,33000
20171011,29,20171011124500,DANF,33226
20171011,30,20171011131500,DANF,33061
20171011,31,20171011134600,DANF,33170
20171011,32,20171011141500,DANF,33961
20171011,33,20171011144500,DANF,35120
20171011,34,20171011151500,DANF,36379
20171011,35,20171011154500,DANF,37381
20171011,36,20171011161500,DANF,38000
